Product Name,Seller,Location,Price,Sold,Rating,Link
Xiaomi Redmi Note 10 5G 8/128 RAM 8GB ROM 128GB GARANSI RESMI,ARM PONSEL,Depok,Rp2.710.000,Terjual 250+,5.0,https://www.tokopedia.com/armponsel-1/xiaomi-redmi-note-10-5g-8-128-ram-8gb-rom-128gb-garansi-resmi-pink-habis?extParam=ivf%3Dfalse%26src%3Dsearch
Xiaomi Redmi 9c 4/64 GB Garansi Resmi,Gudang-HP,Jakarta Pusat,Rp1.556.000,Terjual 10 rb+,5.0,https://www.tokopedia.com/gudang-hp/xiaomi-redmi-9c-4-64-gb-garansi-resmi-promo?extParam=ivf%3Dfalse%26src%3Dsearch
Xiaomi Redmi Note 10s 8/128GB 6/64GB Garansi Resmi 6 64 GB 8 128 GB,Distributor Ponsel,Jakarta Pusat,Rp2.492.000,Terjual 1 rb+,4.8,https://www.tokopedia.com/distriponsel/xiaomi-redmi-note-10s-8-128gb-6-64gb-garansi-resmi-6-64-gb-8-128-gb-6-64-blue-non-bundle?extParam=ivf%3Dfalse%26src%3Dsearch
XIAOMI REDMI 9C RAM 4 64 RAM 3 32 GARANSI RESMI,Bintang Terang Cell,Tangerang,Rp1.409.000,Terjual 2 rb+,4.9,https://www.tokopedia.com/btc888/xiaomi-redmi-9c-ram-4-64-ram-3-32-garansi-resmi-ram-3-32?extParam=ivf%3Dfalse%26src%3Dsearch
XIAOMI REDMI 4A 2-16 GARANSI DISTRI 1 TAHUN,CTM GadgetShop,Jakarta Pusat,Rp480.000,Terjual 500+,4.8,https://www.tokopedia.com/yonasbyctm/xiaomi-redmi-4a-2-16-garansi-distri-1-tahun-gold?extParam=ivf%3Dfalse%26src%3Dsearch
Xiaomi Redmi 7 4/64GB Layar Penuh 6.26'' Dual Sim Card Garansi 1 Tahun,hrcaaa,Jakarta Barat,Rp1.275.000,Terjual 1,No Ratings,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEH_yFH_ep6_rNbm-xgVY789CBUsthbm-FQRo2PcB5QiUEoiFiPcBWgZUEH_yO6_yFopnhoiFiyRCsUstNHAnDUMVj9RosQR-BUstpopUXop1NoAKaHsJNHpJRbm-pHOYDQfri6i-B812kgJxGgBBXZSgjH7NDZ325q1ONoIx6ucH7_OzzH7OE3_z6zJBd_1zu8jB2PfBgHO-N3Ao6QVByZM2xe7jfZ32VP1YJz_zoucPd_7zVoJO1gRxvzJ17_uo-r7BWPchB3czfyfOZgMHa_SgsQuu2_fB-P7B2PfBiQ_BO3_-uq1Y2Z92qqB1h_uzoPOBNH3xozcPd_VzZq17a39zvuJ1733jhqB2J1Mho8jJp_M2sHJY9u3BHe72fyfODQMV9o3gqzOgR3A-Dq7BkQfBoe7BpZ37N83V9gICiQABRyf7Nqfz9_sCyHMh0Z325q1OAZ9o-Q_BNyuPjrc-D692xzpBR3A-Dq7BkQfBoe7BpZ3NcHu2yZsuyHO-t3sooq1Y2ZSooQ9xfgAod6cHp1SzMZIxp_uPdPMep8AxizJNM_92CH1NU8AxgHjB2_JoG8Bja69BqusB2yf7NHfHau3Bvq1BE_32zP1OEZ926zJjF_32g81O1u_-681BpZ3N6qMUpZMhyH7ND3uxGqMVAZ_g-qj7p_3j7H7N1qpCvzJBN_uz08jO1yfBM1_7YUiFiP9oBrBY2gmUEUsnibm-xQcri6i-pPcOwQAowQA-wQAJibm-XP3Oig9-wQfgwy3zpUstaHmFiQSuWyMua9fVjrOYag9Ji6sUFbm-sy9zwq3zpUs2Qos1DHseDHpnOoV7DUMNwyfVXgcBjy9zB9fVjraUEHsnFbm-xyBY7g9o7Usti_iUDUSC5rRzwy3hSUstiyRCs9RotQRCwP3NhUiFiPMuarfB5QiUEUSyaUiFiyfhOrRzBrBY2gVYfHiUEHsJh6AHDUMoxPcuSQR-N9RoOgfPBrRzwy9z7rMBiP9zBUs2QUsHFo_ei9ZFirI-2yfuwyMBjUstNHAnDUMP5y3hwq3ei6sUDUMg2QMVD9R-BQI-xQMWwy3zpyfYagZUEopJabsyho_j76AHpHsjOH_1DUSVOg9-N9R-BQI-xQMWwrfo5rM1i6snX6_JhopHhHsepH_Hpo_e7697?r_replacement=new&t=desktop&dv=desktop&management_type=1&keywords=xiaomi&r=https%3A%2F%2Fwww.tokopedia.com%2Fhrcaaa%2Fxiaomi-redmi-7-4-64gb-layar-penuh-6-26-dual-sim-card-garansi-1-tahun-biru-3gb-32gb%3FextParam%3Divf%253Dfalse%26src%3Dtopads&page=1&ob=23&src=search&is_search=1
XIAOMI OFFICIAL Xiaomi 12 Lite 8/256GB 5G Smartphone Snapdragon® 778G,Xiaomi Official Store,Jakarta Utara,Rp5.799.000,Terjual 100+,5.0,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEH_yFHs1hH_Jfbm-xgVY789CBUsthbm-FQRo2PcB5QiUEoaFiPcBWgZUEH_yO6_yFopnhoiFiyRCsUstRHAnDUMVj9RosQR-BUstpopnX6ArR6_KhH_Hh6AJNoaFirpowQcYSUstig9BGqMzUZMggQj2fgAo6QJBkQfBo8_zR_920H1O1__-68MH7_uzVH1N1e_C-q9P23_oZ8uKp_Mhg3J2ky1o-ojBk19u6zJON_M2-HJO1z926zcHh_uzsH7B2PfBxHByOgAUN8u2c692gHsBN3Bo-ojBke3BHe72OysUOqB2_Z_g-qjNW_Bzu8JOEeM2Hu7uR_7zVPJNIZ92qq_nO_uztq1h9_MW6zOuE_1zsHjNE1_uq17BpZ37N83V9gICiQAB03BxmgMV913Bvq1BRZ3BRq3UpZSCqHMhO3Aom83Ua1sVgHO-MyuPzq1Y2Z9P-q9P2ysoGrVtaQIuyH7N5ysomgMV913Bvq1BRZ3BRq3oyuMhsQMhMgJPcQMoNZ_g-Q9PNyjrNHfgU8I2jzpJdgjPR8c-I6_oMZIxp__Jd8jOJu_CMZIxk33B-r7BX_M2iH72D3A-G83UpgI2q17jfZ32o8JN_oAC6qMoR_BzgoJY1qpoo8j77_Bo-r7BX_M2iH72D3Ao6QVByZM2xe7jfZ32oH7OAoAz68MHO_7zV8JOEz_zoucDpZ3dFvZUDUSupg9-wq3ei6iUFUiFiy3hSUstirRzW9fFp9fFa9fFhUiFiQSuWyMua9fYM9fVjraUEHsnDUMNOQ3-BrBYxgIowrMuhUstaHmFiyfV79fBjraUE3pyObAU7bAHFo_zPbm-X9foxQMz2gcV7guYxgIHi6sUFHmFiy3-wPcupPmUEUjdibm-FQRo79fVDgaUEUMoFyOYpqcYF9RuXrZUDUSgBrSo2Qfdi6i-fHiUDUMoDP9o7g9-wq3zwPsUi6sHdo_H7bm-sy9zBgfYa8uYpP3PSg9o79fV7PI-2ySu7gZUE3aUpHA17UB7DUSCaq3oB9f-2gmUEopnFbm-SQfVD9fBjUstabm-Mq3NxQVYag3hay3N09fVjrfo5rM1i6srFomdN6_UF6_rposj7HpUDUSVOg9-N9R-BQI-xQMWwrfo5rM1i6snX6_nF6ArpoAUaosUaosKFoR7?r=https%3A%2F%2Fwww.tokopedia.com%2Fxiaomi%2Fxiaomi-official-xiaomi-12-lite-8-256gb-5g-smartphone-snapdragon-778g-black-ede0%3FextParam%3Divf%253Dfalse%26src%3Dtopads&src=search&keywords=xiaomi&t=desktop&is_search=1&page=1&ob=23&dv=desktop&management_type=1
Xiaomi Redmi 10 | Ram 4/64GB & 6/128GB~Garansi Resmi| 50MP Camera,store_gadged,Jakarta Selatan,Rp2.120.000,Terjual 50+,5.0,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEH_UNH_nfoAUdbm-xgVY789CBUsthbm-FQRo2PcB5QiUE6mFiPcBWgZUEH_yO6_yFopnhoiFiyRCsUstNo_nDUMVj9RosQR-BUstpopnX6AHFoA1No_jpHsUpomFirpowQcYSUstig9BGqMzUZMggQj2fgAo6QJBkQfBoe7BpZ3O6HcoD692qu7gN3_-Sq1Y2Z_oHqj1F_32SH1NEz_CoqMrh_S2VHJO2Z9o-Q9zDguxjPMoW1MgsHjNfyfOuq1Y2Z9P-q9P2yM7NPujau3Bvq1BE3M2uH1O1_9Pg8_Vt_1zS8Jh11MBoHBB7_OzVoVB2H32qzV-D_92CH7NkypCvuOu2_JoGPMoWQcNxupuM3jP3POKaQcW-qMY2_1o-r7BW69BxufzFyMFNPfoW63Wju7dF3A-Dq7BkQfBoe7BpZ37N83V9gICiQABEy1rNPOKaQcW-qMY2_1o-r7BXzsVq3JtO3AoZqVtp_3Bvq12p_3OdPMep8AxsHO-7gjxdr7O98IgjHRKdyjz6gjOEe_V6ZIKd3_--q1hAZS2gHsBN3ByNq3oW6_osHBu2_fB-81N1qRuoqMr7_M2z81Nkz_uoucoE_jzgq1hAZS2gHsBN3ByN8B29zSBgHMP2_fB-8jNEe9uvzJOR_jzuo1N1qR2oqjBE_joG6ZUDUSupg9-wq3ei6iUFUiFiy3hSUstirRzW9fFp9fFa9fFhUiFiQSuWyMua9fYM9fVjraUEHsnDUMNOQ3-BrBYxgIowrMuhUstaHmFiyfV79fBjraUE3pyObAU7bAHFo_zPbm-X9foxQMz2gcV7guYxgIHi6sUFHmFiy3-wPcupPmUEUjdibm-FQRo79fVDgaUEUMoFyOYpqcYF9RuXrZUDUSgBrSo2Qfdi6i-fHiUDUMoDP9o7g9-wq3zwPsUi6sUhH_Kpbm-sy9zBgfYa8uYpP3PSg9o79fV7PI-2ySu7gZUE3aUpHA17UB7DUSCaq3oB9f-2gmUE6_1Fbm-SQfVD9fBjUstabm-Mq3NxQVYag3hay3N09fVjrfo5rM1i6srFomd76AHN6_UFH_jRopHDUSVOg9-N9R-BQI-xQMWwrfo5rM1i6snX6AjNopef6AHOHsHhopKhwe?src=search&t=desktop&r=https%3A%2F%2Fwww.tokopedia.com%2Fstoregadged%2Fxiaomi-redmi-10-ram-4-64gb-6-128gb-garansi-resmi-50mp-camera-white-ram-4-64gb%3FextParam%3Divf%253Dfalse%26src%3Dtopads&is_search=1&management_type=1&keywords=xiaomi&dv=desktop&page=1&ob=23
Xiaomi Redmi 9A Ram - 4/128GB- Garansi 1 Tahun Helio G25 13MP AI,lifestyle 3C,Bekasi,Rp1.280.000,Terjual 50+,4.5,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEH_eN6AHO6_Hhbm-xgVY789CBUsthbm-FQRo2PcB5QiUE6ZFiPcBWgZUEH_yO6_yFopnhoiFiyRCsUstOHAnDUMVj9RosQR-BUstposrX6AJpHsnaoAK7o_n76ArDUSHp9fh5gaUEUMuNZM2jZJ2M33NGPMep_Mh-qMY2_jH7HjYJypV-q9P23_oZ8uKp_Mhg3J2ky1o-ojBkqRuozJ7F_32gH7Y1z9B68MoN_BzSHJB2PfBxHByOgAUN8u2c692gHsBN3Bo-ojBke3BHe72OysUOqB2_Z_g-qjNW_Bzu8JOEeM2Hu7uR_7zVPJNIZ92qq_nO_uztq1h9_MW6zOuE_1zsHjNE1_uq17BpZ37N83V9gICiQAB03BxmgMV913Bvq1BRZ3BRq3UpZSCqHMhO3Aom83Ua1sVgHO-MyuPzq1Y2Z9P-q9P2ysoGrVtaQIuyH7N5ysomgMV913Bvq1BRZ3BRq3oyuMhsQMhMgJPcQMoNZ_g-Q9PNyjrNHfgU8I2jzpJdgjPR8c-I6_oMZIxp__Jd8jOJu_CMZIxk33B-r7BX_M2iH72D3A-G83UpgI2q17jfZ32o8JN2oAV6zVjF_OzgH7Nku9xoqj17Z3BRq3Ha_SgsQugMyp-3qcoW_MY-qMY2_92gH7hkgRxo8jBR_32zoJNJu9P6zcrpZ3dFvZUDUSupg9-wq3ei6iUFUiFiy3hSUstirRzW9fFp9fFa9fFhUiFiQSuWyMua9fYM9fVjraUEHsnDUMNOQ3-BrBYxgIowrMuhUstaHmFiyfV79fBjraUE3pyObAU7bAHFo_zPbm-X9foxQMz2gcV7guYxgIHi6sUFHmFiy3-wPcupPmUEUjdibm-FQRo79fVDgaUEUMoFyOYpqcYF9RuXrZUDUSgBrSo2Qfdi6i-fHiUDUMoDP9o7g9-wq3zwPsUi6sUhH_Kpbm-sy9zBgfYa8uYpP3PSg9o79fV7PI-2ySu7gZUE3aUpHA17UB7DUSCaq3oB9f-2gmUEo_nFbm-SQfVD9fBjUstabm-Mq3NxQVYag3hay3N09fVjrfo5rM1i6srFHadNHsjdopHN6_yaosUdbm-hP3ua8uYag3hay3N09RosQR-BUstFbsjhHpKaoAHR6_e7oAJaHsoY?src=search&is_search=1&keywords=xiaomi&ob=23&r=https%3A%2F%2Fwww.tokopedia.com%2Flifestyle-3c%2Fxiaomi-redmi-9a-ram-4-128gb-garansi-1-tahun-helio-g25-13mp-ai-hitam-2-32%3FextParam%3Divf%253Dfalse%26src%3Dtopads&page=1&management_type=1&t=desktop&dv=desktop
Xiaomi Redmi Note 5 4/64 GB - 6/64 GB,maigadget,Jakarta Selatan,Rp1.268.000,Terjual 11,5.0,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEH_UfHAJRH_jpbm-xgVY789CBUsthbm-FQRo2PcB5QiUEH_nDUSz2Q31i6sJfo_jfHArFH_yDUMoFyaUE6AnFbm-xgVYpyfYagZUEHpyObseOopKh6_1OoAUpH_eDUSHp9fh5gaUEUMuNZM2jZJ2M33NGPMep_Mh-qMY2_jH7HJYJyRx68MDF_7zs8JNEqpCvzco2_JoGqMzUZMgsHBgtyfO6Q7BkQfBo1pe7_BzzHJY1__VvzJJh_Oz08JNJ192-q9P2y_-3o3ea69BqzsBE3_UN8u2_Z_g-qjV2_JoGP3Uao32q17jfZ326Q1N1u9xo8j-k_VPVP7YJz9z6z7BE3MjFo1O1qcBHu7N0_jPu8jOJyp-68BJO3Bo-r7BW69BxufzFyMFNqO2yeMgxuOV2_fB-P7B2PfBiH72F3s-DPuKpeSBiHBUh3_oZgMV913Bvq1BRZ3BRq3UpZSCqHMhO3Ao6QfUpeMgxuOV2_fB-P7B2PfBs3VgDyfNDgMzIzMNs81jfZ3OR83-I6_oMZIxEgJrh6cgIPRxizpjpgjxdr77h6I2ozV1FgjxdqBB2Z9o-QjNkysoGQVKaZSBiHfzE3Bo-ojBk_9x6q_eF_920P7Okz_z68B1F_OzC8jB2PfBsHjNfyfO3gMHauMxsQ1N5Z325q1OE3_VHqBJh_S2S8JY1u_V6zJBE_uzzq3gzv_7ibm-Orfua9fBjUstiHmUDUMVDgaUEUSo7QuYDHOYDHBYDHZUDUMNOQ3-BrBY5gBYxgIHi6sUFbm-XP3Oig9-wy3zp9R-BrZUEHsnDUMoxPVY2gIHi6BDfoZFaomFpHA179ZFiQBYsy3Njq3zxPcuwy3zpUstaHAnDUMVi9RzBrRei6i-6UiFircYpPVYxQcri6i-srcowrfx5rVYOQSJibm-fg9-pq3YXUstiPsUibm-sQIupPcua9fBj9RyaUstaH_JdHaFiyfV7g3P5rSBwrRuSgfupPVYxPIzaq3-OPc1i6BDiHpnOom-Pbm-FrMBsguYiq3ei6sKFHmFigfYxQVY2gmUEHiFigMBXy3hwrMuDrMVXqOYxgIosQR-BUstRHAnXHsKNoAyhHpeh6_1NomFir9uBrSBwrMuDrMVXqOYpyfYagZUEHmdNH_yh6_rRopyR6_e7HpHfwe?page=1&is_search=1&keywords=xiaomi&dv=desktop&src=search&r=https%3A%2F%2Fwww.tokopedia.com%2Fmaigadget%2Fxiaomi-redmi-note-5-4-64-gb-6-64-gb-4-64-gb-gold%3FextParam%3Divf%253Dfalse%26src%3Dtopads&ob=23&t=desktop&management_type=1
XIAOMI REDMI NOTE 10 5G RAM 8 128 RAM 4 128 GARANSI RESMI,ALFASTORE-,Tangerang,Rp2.475.000,Terjual 100+,4.9,https://www.tokopedia.com/alfastore-1/xiaomi-redmi-note-10-5g-ram-8-128-ram-4-128-garansi-resmi-ram-4-128-nongift?extParam=ivf%3Dfalse%26src%3Dsearch
XIAOMI REDMI NOTE 10S 8/128 GB REDMI NOTE 10S 6/64 GB GARANSI RESMI,STR-STORE,Tangerang,Rp2.580.000,Terjual 1 rb+,5.0,https://www.tokopedia.com/str-store/xiaomi-redmi-note-10s-8-128-gb-redmi-note-10s-6-64-gb-garansi-resmi-6gb-128gb-putih?extParam=ivf%3Dfalse%26src%3Dsearch
"XIAOMI REDMI NOTE 10 5G 8/128 GB , NOTE 10 5G 4/128 GB GARANSI RESMI",STR-STORE,Tangerang,Rp2.763.000,Terjual 250+,5.0,https://www.tokopedia.com/str-store/xiaomi-redmi-note-10-5g-8-128-gb-note-10-5g-4-128-gb-garansi-resmi-hijau-8gb-128gb?extParam=ivf%3Dfalse%26src%3Dsearch
Redmi 9A New Segel Box 2/32 2GB 32GB Garansi Resmi Xiaomi Indonesia,ZeiL Store,Jakarta Selatan,Rp1.129.000,Terjual 1 rb+,5.0,https://www.tokopedia.com/zeilstore/redmi-9a-new-segel-box-2-32-2gb-32gb-garansi-resmi-xiaomi-indonesia-smart-6-2-32?extParam=ivf%3Dfalse%26src%3Dsearch
Xiaomi Redmi 9A 2/32GB / 32 GB Black Green Blue Garansi Resmi 1 Tahun,Dewa Ponsel Rakyat,Jakarta Pusat,Rp1.196.000,Terjual 1 rb+,4.8,https://www.tokopedia.com/dewaponselrakyat/xiaomi-redmi-9a-2-32gb-32-gb-black-green-blue-garansi-resmi-1-tahun-2gb-32gb-blue-non-bundle?extParam=ivf%3Dfalse%26src%3Dsearch
Xiaomi Redmi 9A 2/32 GB Garansi Resmi,Gudang-HP,Jakarta Pusat,Rp1.216.000,Terjual 10 rb+,5.0,https://www.tokopedia.com/gudang-hp/xiaomi-redmi-9a-2-32-gb-garansi-resmi-biru?extParam=ivf%3Dfalse%26src%3Dsearch
Xiaomi Poco M3 Pro 5G 4/64GB + 6/128GB Garansi Resmi,duniagadgetku,Jakarta Barat,Rp2.399.000,Terjual 1 rb+,5.0,https://www.tokopedia.com/duniagadgetku/xiaomi-poco-m3-pro-5g-4-64gb-6-128gb-garansi-resmi-4-64-black?extParam=ivf%3Dfalse%26src%3Dsearch
Xiaomi Redmi Note 10s 8/128 GB Garasni Resmi,Gudang-HP,Jakarta Pusat,Rp2.713.000,Terjual 6 rb+,5.0,https://www.tokopedia.com/gudang-hp/xiaomi-redmi-note-10s-8-128-gb-garasni-resmi-putih?extParam=ivf%3Dfalse%26src%3Dsearch
Xiaomi Redmi Note 10s 6/64 GB 6GB 64GB GARANSI RESMI XIAOMI INDONESIA,ZeiL Store,Jakarta Selatan,Rp2.059.000,Terjual 250+,5.0,https://www.tokopedia.com/zeilstore/xiaomi-redmi-note-10s-6-64-gb-6gb-64gb-garansi-resmi-xiaomi-indonesia-redmi-10-4-64?extParam=ivf%3Dfalse%26src%3Dsearch
XIAOMI REDMI NOTE 10 PRO 8/128 6/64 GB & NOTE10 4/64 GARANSI RESMI,JJ SHOP PEDIA 2,Bekasi,Rp2.068.000,Terjual 250+,5.0,https://www.tokopedia.com/jjshoppedia2/xiaomi-redmi-note-10-pro-8-128-6-64-gb-note10-4-64-garansi-resmi-redmi-10-4-64gb-non-bonus-segel?extParam=ivf%3Dfalse%26src%3Dsearch
Xiaomi Official Xiaomi 12 8/256GB Smartphone,Xiaomi Official Store,Jakarta Utara,Rp8.798.000,Terjual 250+,5.0,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEH_eN6AUF6_yRbm-xgVY789CBUsthbm-FQRo2PcB5QiUEH_JDUSz2Q31i6sJfo_jfHArFH_yDUMoFyaUEH_JFHmFiy3zwrfo5rM1i6sHf6Zd7o_HNopHOo_jfoAjpbm-pHOYDQfri6i-B812kgJxGgBBXZSgjH7NDZ325q1O2oAoo8juR_Oz-HJOE3_u68BJp_Oo-r7BW_sCsQABE3BPc8ujagfBvq1ja_c2C81NkqRx6qjON_Bzo8jNk1_V6e7BpZ3O7QcuygIgsQu-Myp-6PMoWu3Bvq1BRZ3BRq3-W69ugHBu2_fB-8B2ku_VouJOR39jhqJOJgRxHuV-2__-gPJY1z_zgq_Vk3jzZQJOEe_o6qMHF_OPuq1hAZSgsQ3hXyurOgB2IuSPyHMh0Z325q1OAZ9o-Q_BNyuPjrc-D69PsQ_B0gVP6HVKaQcW-qMY2_1o-r7BW69BxufzFyMFN8MVI69PyHMh0Z325q1OAZ9o-Qjyh3BxGouKp1MxqH7O2_fBGr7OW8IgjHRKdypoZPcgU8IoouRxfgAod6c-J_Mgo8jJh_jxd6VjaZ3BHe72E3_UN8u2363BsQ_jpyp-uq1Y2Z92oqjOO_BzSo1OJ39BozJ17_1zsHjN_Z9o-QjNkysoGQVKp_Mhg3J2ky1o-ojBk__-v1peF_Bzoo1NE__V6ucDa_jz08jBXHA7ibm-Orfua9fBjUstiHmUDUMVDgaUEUSo7QuYDHOYDHBYDHZUDUMNOQ3-BrBY5gBYxgIHi6sUFbm-XP3Oig9-wy3zp9R-BrZUEHsnDUMoxPVY2gIHi6BDfoZFaomFpHA179ZFiQBYsy3Njq3zxPcuwy3zpUstaHAnDUMVi9RzBrRei6i-6UiFircYpPVYxQcri6i-srcowrfx5rVYOQSJibm-fg9-pq3YXUstiPsUibm-sQIupPcua9fBj9RyaUstaH_JdHaFiyfV7g3P5rSBwrRuSgfupPVYxPIzaq3-OPc1i6BDiHpnOom-Pbm-FrMBsguYiq3ei6sJhHAnDUMP5y3hwq3ei6sUDUMg2QMVD9R-BQI-xQMWwy3zpyfYagZUEosjRbsKdH_ja6_17HAJfHpjDUSVOg9-N9R-BQI-xQMWwrfo5rM1i6snX6AKd6_176_jRHAyaosKpH97?src=search&ob=23&t=desktop&dv=desktop&r=https%3A%2F%2Fwww.tokopedia.com%2Fxiaomi%2Fxiaomi-official-xiaomi-12-8-256gb-smartphone-gray%3FextParam%3Divf%253Dfalse%26src%3Dtopads&page=1&management_type=1&is_search=1&keywords=xiaomi
Xiaomi Black Shark 5 Pro Blackshark 5G 512GB 16GB/256GB 12GB SD8 GEN 1,chocoapple,Jakarta Pusat,Rp13.325.000,Terjual 8,5.0,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEH_1fHsyfH_rNbm-xgVY789CBUsthbm-FQRo2PcB5QiUEH_UDUSz2Q31i6sJfo_jfHArFH_yDUMoFyaUEosnFbm-xgVYpyfYagZUEHprfbsKFosj7Hsjfopjaop1DUSHp9fh5gaUEUMuNZM2jZJ2M33NGPMep_Mh-qMY2_9j7oJNJ39x6uJ77_jzg8JN1__z6zVBEZ3BRqujp1SByH7ND3uxGqMVAZ_g-qMPO_M2CHjN1u_oo8MHp_1zzo1O1gfBHe72a3BxDHfUpZMWyH7NkysoGQJBkQfBoe7BpZ37OPM-W_Mh-qMY2__-gH1N1z92oz7O73uzCoJO_HACgqjNW_Vz08JYIZ9zgHBJF3BzoP7NE3_o6zchDZ3BRq3UpZSCqHMhO3A-ZQcoc69Cqe7jfZ32Cq1hAZSgsQ3hXyurOgMoUZSgqZVgkgJyNrV2AZ_g-qjV2_JoGPMoWQcNxupuMyp-tPMoc69Cqe7jfZ32Cq1hAZSxjuOgNguyNHVB9gI2-qMY2yjzGrfUpgAxMZJdFyBxd6c-JzSoiHfedgjPR8BxE_9P6uVUdgjP6q1B2PfBsHjNfyfO3gBBXZSgjH7NDZ325q1OEz9BHqBBE_jz-H7OEqR2oqjOd_S2Vq1hAZS2gHsBN3ByN8B29zSBgHMP2_fB-8jNE39uvzJJa_Ozz81Y13_ovuJjp_BoG6ZUDUSupg9-wq3ei6iUFUiFiy3hSUstirRzW9fFp9fFa9fFhUiFiQSuWyMua9fYM9fVjraUEHsnDUMNOQ3-BrBYxgIowrMuhUstaHmFiyfV79fBjraUE3pyObAU7bAHFo_zPbm-X9foxQMz2gcV7guYxgIHi6sUFHmFiy3-wPcupPmUEUjdibm-FQRo79fVDgaUEUMoFyOYpqcYF9RuXrZUDUSgBrSo2Qfdi6i-fHiUDUMoDP9o7g9-wq3zwPsUi6sUfHp1dbm-sy9zBgfYa8uYpP3PSg9o79fV7PI-2ySu7gZUE3aUpHA17UB7DUMPaQRuF9Ro7rMV7g3PNUs2QHZFa9ZFirI-2yfuwyMBjUstfHAnDUMP5y3hwq3ei6sUDUMg2QMVD9R-BQI-xQMWwy3zpyfYagZUEosjhbsHdosJR6AURH_HF6AKDUSVOg9-N9R-BQI-xQMWwrfo5rM1i6snX6AH76A1OH_jd6AyFH_ydo97?t=desktop&dv=desktop&r=https%3A%2F%2Fwww.tokopedia.com%2Fchocoapple%2Fxiaomi-black-shark-5-pro-blackshark-5g-512gb-16gb-256gb-12gb-sd8-gen-1-12gb-256gb%3FextParam%3Divf%253Dfalse%26src%3Dtopads&is_search=1&keywords=xiaomi&ob=23&src=search&page=1&management_type=1
Xiaomi Redmi 4a 2/16 GB,maigadget,Jakarta Selatan,Rp449.000,Terjual 250+,4.9,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEH_nfHsKN6_Jdbm-xgVY789CBUsthbm-FQRo2PcB5QiUEH_HDUSz2Q31i6sJfo_jfHArFH_yDUMoFyaUE6AnFbm-xgVYpyfYagZUEHp1NbsjRopnhHpKFHsnNopHDUSHp9fh5gaUEUMuNZM2jZJ2M33NGPMep_Mh-qMY2_1H7oJNkqpV6qBuN_uzs8jY1z92ozVVEZ3BRqujp1SByH7ND3uxGqMVAZ_g-qju2_JoGrB2yQAoiH7203Ao6qMUpZMh-qMY2_1o-r7BWo9giQ1NDZ325q17a3_V6uJuE_1PoPVB1e_zo1pnF3326Q1h1qRxvz7B73_-zHV21_9P68Bjp_jzDQJB2PfBiH72F3s-DPuKa1MhszsBF3jo-ojBke3BHe72fyfODQMV9o3gsZJ2f3jx3qMzc69Cqe7jfZ32Cq1hAZSgsQ3hXyurOgMHaqIgszsBF3jo-ojBke3BHe72dgVP383u36_CgufzEZ325q3-JZSoiHfedgjx6Hc-y8AxizJgpysoj6cgIPR2y8jOR_BzZ6cgI_MB-q9P2yp-6PMoWuMggQj2fgAo6QJBkQfBo8j1p_c2-oJOJZ_V6qBBE_M2gH1O_Z9o-QjNkysoGQVKp_Mhg3J2ky1o-ojBk__Vv1peO_S2sP7O1__zozJBR_Ozs8jBXHA7ibm-Orfua9fBjUstiHmUDUMVDgaUEUSo7QuYDHOYDHBYDHZUDUMNOQ3-BrBY5gBYxgIHi6sUFbm-XP3Oig9-wy3zp9R-BrZUEHsnDUMoxPVY2gIHi6BDfoZFaomFpHA179ZFiQBYsy3Njq3zxPcuwy3zpUstaHAnDUMVi9RzBrRei6i-6UiFircYpPVYxQcri6i-srcowrfx5rVYOQSJibm-fg9-pq3YXUstiPsUibm-sQIupPcua9fBj9RyaUstp6A1pomFiyfV7g3P5rSBwrRuSgfupPVYxPIzaq3-OPc1i6BDiHpnOom-Pbm-FrMBsguYiq3ei6sKFHmFigfYxQVY2gmUEHiFigMBXy3hwrMuDrMVXqOYxgIosQR-BUstf6_nXHsrN6ArfHAy7osnNHiFir9uBrSBwrMuDrMVXqOYpyfYagZUEHmdNH_rOosyOHprdo_rFo_1Rwe?r=https%3A%2F%2Fwww.tokopedia.com%2Fmaigadget%2Fxiaomi-redmi-4a-2-16-gb-2-16-gb-gold%3FextParam%3Divf%253Dfalse%26src%3Dtopads&is_search=1&dv=desktop&ob=23&keywords=xiaomi&management_type=1&page=1&t=desktop&src=search
